# 78954 TBPB Grantley Adams Observations at 12Z 15 Feb 2020
p [hPa],z [m],T [C],T_dew [C],RH [%],r [g/kg],wdir [deg],SKNT [knot],THTA [K],THTE [K],THTV [K]
1010.0,57,25.8,18.8,65,13.71,80.0,17.0,298.1,338.1,300.6
1000.0,135,25.2,17.2,61,12.5,80.0,20.0,298.4,334.9,300.6
998.0,153,25.0,17.0,61,12.36,79.0,20.0,298.3,334.5,300.5
981.0,302,23.6,16.6,65,12.29,75.0,23.0,298.4,334.4,300.6
948.0,600,20.8,15.9,74,12.16,75.0,23.0,298.4,334.0,300.6
937.0,702,19.8,15.7,77,12.11,75.0,24.0,298.4,333.9,300.6
925.0,813,19.0,14.2,74,11.12,75.0,25.0,298.7,331.4,300.7
916.0,897,18.8,12.0,65,9.73,75.0,27.0,299.4,328.1,301.1
915.0,907,18.8,11.8,64,9.59,75.0,27.0,299.4,327.8,301.2
894.0,1105,17.0,12.1,73,10.01,75.0,26.0,299.6,329.2,301.4
850.0,1535,15.0,8.0,63,7.98,75.0,23.0,301.9,325.8,303.3
847.0,1565,15.0,8.0,63,8.01,72.0,23.0,302.1,326.2,303.6
815.0,1892,17.2,-20.8,6,0.9,45.0,20.0,307.8,310.9,308.0
803.0,2018,17.4,-17.6,8,1.2,36.0,16.0,309.4,313.5,309.6
797.0,2082,17.4,-18.6,7,1.11,32.0,15.0,310.0,313.8,310.2
795.0,2103,17.2,-18.2,7,1.15,30.0,14.0,310.0,314.0,310.2
734.0,2772,11.3,-6.9,27,3.11,5.0,20.0,310.7,320.9,311.3
708.0,3074,8.6,-1.8,48,4.75,340.0,18.0,311.0,326.2,311.9
700.0,3169,7.8,-0.2,57,5.42,340.0,20.0,311.1,328.3,312.1
690.0,3288,7.0,-0.4,59,5.4,345.0,23.0,311.5,328.6,312.5
683.0,3372,6.4,-0.6,61,5.39,351.0,24.0,311.7,328.9,312.7
672.0,3504,5.8,-2.2,56,4.88,0.0,25.0,312.5,328.2,313.5
630.0,4032,3.6,-8.4,41,3.24,57.0,23.0,315.8,326.5,316.4
625.0,4097,3.8,-8.2,41,3.31,64.0,22.0,316.8,327.8,317.4
617.0,4201,3.2,-10.1,37,2.9,75.0,22.0,317.3,327.0,317.8
596.0,4481,1.7,-15.1,28,2.0,95.0,23.0,318.7,325.5,319.1
589.0,4577,1.2,-16.8,25,1.75,100.0,23.0,319.1,325.2,319.5
544.0,5204,-4.0,-16.6,37,1.92,130.0,22.0,320.3,327.0,320.7
509.0,5729,-8.3,-16.5,52,2.07,150.0,31.0,321.2,328.4,321.6
500.0,5870,-9.5,-16.5,57,2.12,160.0,28.0,321.4,328.7,321.8
465.0,6427,-12.9,-15.8,79,2.41,191.0,30.0,323.9,332.3,324.4
445.0,6758,-14.9,-17.9,78,2.11,210.0,32.0,325.4,332.8,325.8
400.0,7560,-19.9,-23.0,76,1.51,220.0,36.0,329.0,334.5,329.3
359.0,8349,-26.5,-29.9,73,0.9,220.0,42.0,330.5,333.8,330.6
350.0,8534,-28.1,-31.5,73,0.79,221.0,46.0,330.8,333.8,330.9
