# 78954 TBPB Grantley Adams Observations at 12Z 27 Feb 2020
p [hPa],z [m],T [C],T_dew [C],RH [%],r [g/kg],wdir [deg],SKNT [knot],THTA [K],THTE [K],THTV [K]
1010.0,57,25.0,20.0,74,14.8,60.0,6.0,297.3,340.3,299.9
1000.0,130,24.6,19.6,74,14.57,65.0,9.0,297.8,340.2,300.4
981.0,297,23.0,18.8,78,14.16,65.0,13.0,297.7,339.0,300.3
948.0,595,20.1,17.5,85,13.43,55.0,14.0,297.7,336.9,300.1
932.0,743,18.6,16.8,89,13.08,55.0,14.0,297.7,335.8,300.0
925.0,808,17.8,15.9,89,12.43,55.0,14.0,297.5,333.7,299.7
915.0,901,17.4,14.6,83,11.55,55.0,15.0,298.1,331.9,300.1
861.0,1419,15.4,7.4,59,7.55,67.0,14.0,301.2,323.9,302.5
850.0,1528,14.2,9.2,72,8.66,70.0,14.0,301.0,326.9,302.6
837.0,1658,13.4,8.8,74,8.56,58.0,12.0,301.5,327.1,303.1
831.0,1719,13.2,8.2,72,8.27,52.0,11.0,301.9,326.7,303.4
807.0,1966,15.4,-11.6,14,1.96,28.0,6.0,306.8,313.2,307.1
801.0,2029,15.2,-14.8,11,1.52,22.0,5.0,307.2,312.3,307.5
794.0,2103,14.4,-6.4,23,2.99,15.0,4.0,307.2,316.8,307.8
788.0,2167,13.8,0.8,41,5.17,20.0,5.0,307.2,323.4,308.1
754.0,2536,12.2,-12.5,17,1.95,50.0,12.0,309.4,315.9,309.7
720.0,2922,10.6,-26.4,6,0.62,56.0,13.0,311.7,313.9,311.8
708.0,3061,11.4,-28.6,4,0.51,58.0,14.0,314.1,315.9,314.1
703.0,3120,11.4,-31.6,3,0.39,59.0,14.0,314.7,316.1,314.8
700.0,3156,11.2,-27.8,5,0.56,60.0,14.0,314.9,316.9,315.0
689.0,3288,10.2,-15.8,14,1.63,59.0,15.0,315.2,320.8,315.5
680.0,3397,10.0,-17.0,13,1.49,58.0,16.0,316.1,321.3,316.4
670.0,3521,10.2,-20.8,9,1.09,57.0,17.0,317.7,321.6,317.9
656.0,3695,9.3,-22.3,9,0.98,55.0,19.0,318.6,322.1,318.8
