# 10410 EDZE Essen Observations at 12Z 23 May 2019
p [hPa],z [m],T [C],T_dew [C],RH [%],r [g/kg],wdir [deg],SKNT [knot],THTA [K],THTE [K],THTV [K]
1001.0,147,18.8,6.8,46,6.23,170.0,6.0,291.9,310.0,293.0
1000.0,156,18.2,6.2,45,5.98,170.0,6.0,291.4,308.8,292.4
953.0,562,13.9,4.3,53,5.51,210.0,10.0,291.0,307.1,292.0
925.0,814,11.2,3.2,58,5.23,215.0,10.0,290.8,306.0,291.7
904.0,1004,9.4,2.9,64,5.26,205.0,12.0,290.8,306.1,291.7
892.0,1115,8.3,2.8,68,5.27,220.0,10.0,290.8,306.2,291.7
869.0,1332,6.2,2.5,77,5.3,225.0,11.0,290.8,306.2,291.7
850.0,1513,4.6,1.0,77,4.86,230.0,12.0,290.9,305.2,291.8
836.0,1648,3.4,1.3,86,5.05,234.0,11.0,291.1,305.9,292.0
825.0,1756,2.6,-1.7,73,4.11,236.0,11.0,291.3,303.5,292.1
822.0,1785,3.4,-15.6,23,1.39,237.0,11.0,292.5,296.9,292.7
808.0,1924,2.4,-19.6,18,1.01,241.0,11.0,292.9,296.1,293.0
775.0,2260,1.5,-31.0,7,0.38,250.0,10.0,295.4,296.7,295.4
758.0,2439,1.0,-37.0,4,0.21,261.0,11.0,296.7,297.5,296.8
737.0,2664,-0.1,-28.6,10,0.49,275.0,14.0,297.9,299.6,298.0
708.0,2985,-1.7,-16.7,31,1.47,267.0,15.0,299.6,304.4,299.9
700.0,3075,-2.1,-27.1,13,0.6,265.0,16.0,300.1,302.2,300.2
698.0,3098,-2.1,-37.1,5,0.23,266.0,16.0,300.4,301.2,300.4
690.0,3189,-2.4,-22.6,19,0.91,270.0,16.0,301.1,304.1,301.3
685.0,3247,-2.5,-13.5,43,1.98,267.0,16.0,301.6,307.9,301.9
669.0,3434,-3.1,-19.1,28,1.27,258.0,17.0,302.9,307.1,303.1
660.0,3541,-3.3,-15.3,39,1.77,252.0,17.0,303.9,309.7,304.2
656.0,3589,-3.5,-7.0,77,3.46,250.0,17.0,304.2,315.1,304.8
651.0,3649,-3.5,-9.5,63,2.87,247.0,17.0,304.8,314.0,305.4
648.0,3685,-3.8,-9.6,64,2.87,245.0,17.0,304.9,314.1,305.4
595.0,4352,-9.1,-11.0,86,2.79,270.0,16.0,306.3,315.2,306.8
594.0,4365,-9.0,-13.1,72,2.36,270.0,16.0,306.5,314.1,306.9
588.0,4444,-8.7,-25.7,24,0.81,267.0,15.0,307.8,310.6,307.9
549.0,4971,-11.7,-32.8,16,0.44,250.0,14.0,310.4,312.0,310.4
541.0,5084,-12.3,-34.3,14,0.39,264.0,13.0,310.9,312.3,311.0
534.0,5183,-13.1,-23.1,43,1.12,276.0,12.0,311.1,315.0,311.3
526.0,5297,-14.1,-23.6,44,1.09,290.0,12.0,311.3,315.1,311.5
500.0,5680,-17.3,-25.3,50,0.98,295.0,16.0,311.9,315.3,312.1
499.0,5695,-17.5,-24.5,54,1.06,293.0,15.0,311.8,315.5,312.0
497.0,5725,-17.7,-25.6,50,0.96,290.0,14.0,311.9,315.2,312.1
480.0,5983,-19.8,-35.3,24,0.4,265.0,12.0,312.5,313.9,312.5
468.0,6172,-21.3,-42.3,13,0.2,265.0,13.0,312.9,313.6,312.9
454.0,6395,-22.9,-40.9,18,0.24,265.0,14.0,313.6,314.5,313.6
440.0,6623,-24.9,-30.9,57,0.66,265.0,15.0,313.9,316.3,314.0
