# 01004 ENAS Ny-Alesund Ii Observations at 12Z 26 Feb 2019
p [hPa],z [m],T [C],T_dew [C],RH [%],r [g/kg],wdir [deg],SKNT [knot],THTA [K],THTE [K],THTV [K]
1007.0,8,-12.9,-18.9,61,0.86,125.0,14.0,259.7,262.1,259.9
1000.0,74,-12.7,-18.7,61,0.88,120.0,14.0,260.4,262.9,260.6
973.0,281,-13.8,-19.2,63,0.86,105.0,21.0,261.4,263.9,261.6
951.0,454,-14.6,-19.7,66,0.85,110.0,19.0,262.2,264.7,262.4
925.0,664,-15.7,-20.2,68,0.84,140.0,14.0,263.2,265.6,263.4
915.0,746,-16.2,-19.8,74,0.87,160.0,12.0,263.5,266.0,263.7
887.0,979,-17.7,-18.8,91,0.98,198.0,20.0,264.4,267.2,264.5
882.0,1021,-16.8,-18.4,87,1.02,205.0,21.0,265.7,268.6,265.9
878.0,1056,-16.1,-18.1,85,1.05,207.0,22.0,266.8,269.8,267.0
850.0,1299,-17.1,-18.8,87,1.03,220.0,25.0,268.2,271.2,268.4
780.0,1934,-22.2,-22.9,93,0.78,250.0,27.0,269.5,271.8,269.6
752.0,2205,-24.3,-24.7,97,0.69,265.0,27.0,269.9,272.0,270.1
747.0,2254,-24.7,-25.0,97,0.68,270.0,25.0,270.0,272.1,270.1
731.0,2412,-23.7,-27.3,72,0.56,288.0,20.0,272.8,274.5,272.9
720.0,2522,-24.6,-28.5,70,0.51,300.0,16.0,273.0,274.6,273.1
700.0,2727,-26.3,-30.8,66,0.42,305.0,12.0,273.3,274.6,273.4
697.0,2758,-26.5,-31.2,64,0.41,300.0,12.0,273.4,274.7,273.5
678.0,2957,-27.9,-33.9,56,0.32,271.0,15.0,274.1,275.1,274.1
674.0,3000,-27.5,-38.2,35,0.21,265.0,16.0,275.0,275.7,275.0
667.0,3075,-26.7,-45.7,15,0.1,272.0,17.0,276.7,277.0,276.7
649.0,3272,-27.3,-50.3,9,0.06,289.0,21.0,278.2,278.4,278.2
648.0,3283,-27.3,-50.0,10,0.06,290.0,21.0,278.3,278.5,278.3
640.0,3372,-27.5,-47.5,13,0.08,291.0,23.0,279.1,279.4,279.1
634.0,3440,-27.7,-32.5,64,0.4,291.0,24.0,279.6,280.9,279.6
631.0,3474,-27.9,-33.9,56,0.35,292.0,24.0,279.7,280.9,279.8
