# 78954 TBPB Grantley Adams Observations at 12Z 26 May 2019
p [hPa],z [m],T [C],T_dew [C],RH [%],r [g/kg],wdir [deg],SKNT [knot],THTA [K],THTE [K],THTV [K]
1009.0,57.0,27.8,20.8,66.0,15.58,115,7,300.2,346.1,303.0
1000.0,126.0,26.2,20.2,70.0,15.14,115,10,299.4,343.8,302.1
997.0,153.0,26.4,21.4,74.0,16.38,115,10,299.8,347.9,302.7
981.0,294.0,25.0,20.9,78.0,16.1,115,13,299.8,347.1,302.7
947.0,604.0,22.0,19.7,86.0,15.48,110,13,299.8,345.3,302.6
931.0,753.0,20.6,19.1,91.0,15.19,103,14,299.8,344.4,302.5
925.0,809.0,19.6,17.9,90.0,14.15,100,14,299.3,340.8,301.9
916.0,893.0,19.2,16.8,86.0,13.31,100,16,299.8,338.9,302.2
915.0,903.0,19.2,16.7,85.0,13.24,100,16,299.9,338.8,302.2
902.0,1026.0,19.2,15.4,79.0,12.35,98,16,301.1,337.6,303.3
850.0,1535.0,16.4,12.3,77.0,10.68,90,14,303.3,335.3,305.3
848.0,1555.0,16.4,12.2,76.0,10.63,92,14,303.5,335.4,305.5
838.0,1656.0,16.7,9.9,64.0,9.23,105,12,304.9,332.8,306.6
822.0,1821.0,17.2,6.2,48.0,7.28,69,8,307.1,329.5,308.4
816.0,1883.0,17.4,4.4,42.0,6.46,55,6,307.9,328.0,309.1
801.0,2041.0,16.6,2.3,38.0,5.67,20,2,308.7,326.5,309.8
795.0,2105.0,16.3,1.5,37.0,5.38,45,3,309.1,326.0,310.1
782.0,2245.0,15.6,-0.4,34.0,4.78,14,3,309.8,324.9,310.7
776.0,2310.0,15.2,-0.5,34.0,4.79,0,3,310.0,325.2,310.9
759.0,2496.0,14.0,-0.6,37.0,4.84,20,3,310.7,326.1,311.6
707.0,3092.0,10.3,-1.1,45.0,5.01,140,2,313.0,329.1,313.9
700.0,3175.0,9.8,-1.2,46.0,5.03,110,1,313.3,329.5,314.3
696.0,3223.0,9.4,-1.6,46.0,4.91,106,1,313.4,329.2,314.3
665.0,3599.0,7.8,-10.5,26.0,2.59,75,1,315.6,324.3,316.1
662.0,3636.0,7.6,-11.4,25.0,2.43,95,1,315.9,324.0,316.3
651.0,3774.0,6.8,-8.2,33.0,3.18,171,3,316.5,327.1,317.1
641.0,3901.0,6.0,-13.3,23.0,2.15,240,5,317.0,324.4,317.4
