# 10410 EDZE Essen Observations at 12Z 15 Apr 2019
p [hPa],z [m],T [C],T_dew [C],RH [%],r [g/kg],wdir [deg],SKNT [knot],THTA [K],THTE [K],THTV [K]
1006.0,147.0,12.6,4.6,58.0,5.31,105,10,285.3,300.4,286.2
1000.0,201.0,11.2,3.2,58.0,4.84,125,6,284.4,298.1,285.2
992.0,268.0,10.2,3.2,62.0,4.88,124,7,284.0,297.9,284.8
925.0,845.0,5.0,2.0,81.0,4.8,115,16,284.4,298.1,285.2
871.0,1333.0,1.4,-1.1,83.0,4.07,134,21,285.6,297.4,286.3
869.0,1351.0,1.4,-1.4,81.0,3.98,135,21,285.8,297.3,286.5
850.0,1529.0,1.2,-4.8,64.0,3.16,130,16,287.4,296.7,287.9
847.0,1557.0,1.2,-4.8,64.0,3.17,129,15,287.7,297.1,288.2
815.0,1864.0,-1.2,-5.8,71.0,3.05,120,14,288.4,297.4,288.9
772.0,2296.0,-4.5,-7.3,81.0,2.88,131,16,289.3,297.9,289.8
761.0,2410.0,-3.1,-10.1,58.0,2.34,134,17,292.0,299.1,292.4
757.0,2451.0,-3.3,-10.7,56.0,2.24,135,17,292.2,299.1,292.6
735.0,2684.0,-4.4,-14.2,46.0,1.74,125,17,293.4,298.9,293.7
715.0,2901.0,-5.5,-17.5,38.0,1.36,139,14,294.6,298.9,294.8
703.0,3034.0,-6.5,-18.5,38.0,1.27,148,12,294.9,299.0,295.1
700.0,3067.0,-6.7,-17.7,41.0,1.37,150,12,295.0,299.4,295.3
698.0,3089.0,-6.9,-17.8,41.0,1.36,150,12,295.1,299.4,295.3
629.0,3891.0,-13.5,-22.5,47.0,1.0,142,12,296.4,299.7,296.6
616.0,4049.0,-14.2,-26.1,36.0,0.74,140,12,297.4,299.9,297.6
593.0,4337.0,-15.3,-32.6,21.0,0.42,160,10,299.3,300.8,299.4
590.0,4376.0,-15.5,-33.5,20.0,0.39,159,10,299.6,300.9,299.6
589.0,4388.0,-15.5,-33.5,20.0,0.39,159,10,299.7,301.1,299.8
