# 78954 TBPB Grantley Adams Observations at 12Z 23 Jun 2019
p [hPa],z [m],T [C],T_dew [C],RH [%],r [g/kg],wdir [deg],SKNT [knot],THTA [K],THTE [K],THTV [K]
1011.0,57,26.0,24.0,89,19.0,80.0,9.0,298.2,353.7,301.6
1000.0,144,25.2,22.9,87,17.94,80.0,9.0,298.4,350.7,301.6
999.0,153,25.2,22.9,87,17.96,81.0,9.0,298.4,350.9,301.6
990.0,233,24.6,22.5,88,17.68,86.0,10.0,298.6,350.3,301.8
983.0,295,24.0,21.9,88,17.15,89.0,11.0,298.6,348.7,301.7
982.0,304,24.0,21.9,88,17.12,90.0,11.0,298.7,348.7,301.8
975.0,367,24.0,21.5,86,16.87,95.0,12.0,299.3,348.7,302.3
949.0,602,22.5,20.1,87,15.89,115.0,14.0,300.1,346.8,302.9
925.0,826,21.0,18.8,87,15.0,115.0,13.0,300.8,345.0,303.5
917.0,901,20.6,18.2,86,14.6,115.0,12.0,301.1,344.3,303.8
912.0,949,20.4,17.9,86,14.36,115.0,12.0,301.4,343.9,304.0
905.0,1016,20.6,17.7,83,14.29,115.0,11.0,302.2,344.7,304.8
891.0,1151,20.2,16.7,80,13.61,115.0,11.0,303.2,343.8,305.7
884.0,1219,20.4,15.8,75,12.93,115.0,11.0,304.1,342.8,306.4
869.0,1367,19.8,14.8,73,12.33,115.0,10.0,304.9,342.0,307.2
850.0,1558,18.8,14.4,76,12.28,115.0,9.0,305.8,342.9,308.1
798.0,2093,15.9,11.6,76,10.89,120.0,12.0,308.3,341.6,310.4
700.0,3202,10.0,5.9,76,8.39,125.0,15.0,313.5,339.9,315.1
649.0,3826,5.8,2.9,82,7.32,103.0,15.0,315.6,338.9,317.0
632.0,4043,4.8,0.9,76,6.51,96.0,15.0,316.9,337.8,318.1
620.0,4197,3.7,0.2,78,6.32,90.0,15.0,317.4,337.8,318.6
570.0,4875,-0.9,-2.7,88,5.53,90.0,20.0,319.7,337.8,320.8
569.0,4889,-1.0,-2.8,88,5.51,90.0,20.0,319.8,337.8,320.8
500.0,5910,-6.3,-8.4,85,4.08,125.0,14.0,325.3,339.1,326.1
490.0,6066,-7.2,-9.3,85,3.88,115.0,9.0,326.1,339.3,326.8
