# 48698 WSSS Singapore Observations at 12Z 15 Mar 2019
p [hPa],z [m],T [C],T_dew [C],RH [%],r [g/kg],wdir [deg],SKNT [knot],THTA [K],THTE [K],THTV [K]
1008.0,16.0,30.8,17.8,46.0,12.88,60,7,303.3,341.8,305.6
1005.0,46.0,30.2,17.9,48.0,13.05,45,10,302.9,341.9,305.3
1000.0,96.0,29.2,18.2,52.0,13.33,45,14,302.4,342.0,304.8
955.0,503.0,25.1,17.3,62.0,13.19,30,20,302.2,341.5,304.6
930.0,737.0,22.8,16.8,69.0,13.11,20,14,302.1,341.1,304.5
925.0,784.0,22.4,16.4,69.0,12.84,15,15,302.2,340.4,304.5
901.0,1012.0,20.9,15.8,73.0,12.71,345,14,303.0,340.9,305.3
874.0,1275.0,19.2,15.2,77.0,12.55,345,13,303.9,341.4,306.1
859.0,1425.0,18.3,14.8,80.0,12.46,320,12,304.3,341.7,306.6
852.0,1496.0,17.8,14.6,82.0,12.41,328,12,304.6,341.9,306.8
850.0,1516.0,17.8,13.3,75.0,11.42,330,12,304.8,339.2,306.9
845.0,1567.0,18.6,9.6,56.0,8.95,339,11,306.1,333.4,307.8
842.0,1597.0,18.5,8.6,53.0,8.41,345,11,306.3,332.0,307.9
828.0,1740.0,18.0,4.0,40.0,6.2,345,10,307.2,326.5,308.4
812.0,1907.0,17.4,-1.4,28.0,4.29,25,11,308.3,321.9,309.1
788.0,2163.0,16.4,-9.6,16.0,2.35,20,12,309.9,317.7,310.4
781.0,2239.0,16.4,-16.6,9.0,1.34,18,13,310.7,315.3,311.0
750.0,2581.0,14.4,-21.6,7.0,0.91,10,15,312.2,315.4,312.4
748.0,2603.0,14.2,-21.2,7.0,0.95,10,15,312.2,315.6,312.4
736.0,2738.0,13.3,-18.9,9.0,1.18,0,11,312.7,316.8,312.9
721.0,2911.0,12.1,-15.9,13.0,1.55,0,10,313.2,318.5,313.5
702.0,3134.0,10.6,-12.0,19.0,2.18,90,1,313.9,321.2,314.3
