# 78954 TBPB Grantley Adams Observations at 12Z 06 Jun 2019
p [hPa],z [m],T [C],T_dew [C],RH [%],r [g/kg],wdir [deg],SKNT [knot],THTA [K],THTE [K],THTV [K]
1009.0,57.0,27.2,23.2,79.0,18.11,100,11,299.6,352.8,302.8
1000.0,127.0,25.2,22.1,83.0,17.07,115,14,298.4,348.2,301.4
981.0,295.0,24.2,21.7,86.0,16.95,105,16,298.9,348.6,302.0
948.0,595.0,22.3,20.9,92.0,16.75,100,17,300.0,349.2,303.0
925.0,810.0,21.0,20.4,96.0,16.61,90,17,300.8,349.7,303.8
920.0,857.0,20.8,20.2,96.0,16.49,90,16,301.0,349.7,304.0
915.0,904.0,20.5,19.9,96.0,16.29,90,15,301.2,349.4,304.2
850.0,1540.0,17.0,16.2,95.0,13.82,90,18,303.9,345.3,306.5
796.0,2094.0,13.7,12.7,94.0,11.69,90,23,306.1,341.5,308.3
721.0,2929.0,8.6,7.3,92.0,8.98,82,14,309.4,337.1,311.0
716.0,2987.0,8.6,7.1,90.0,8.91,82,13,310.0,337.6,311.6
700.0,3174.0,7.8,6.2,90.0,8.57,80,11,311.1,337.8,312.7
663.0,3618.0,5.2,1.8,78.0,6.61,100,12,313.0,334.0,314.3
633.0,3996.0,3.0,-2.0,70.0,5.25,97,10,314.7,331.6,315.7
617.0,4201.0,1.9,-2.4,73.0,5.22,95,9,315.8,332.7,316.8
570.0,4837.0,-1.3,-3.7,84.0,5.13,122,10,319.2,336.0,320.2
548.0,5149.0,-2.8,-6.4,77.0,4.36,135,10,321.0,335.5,321.9
527.0,5458.0,-4.3,-9.0,70.0,3.69,160,9,322.8,335.3,323.6
506.0,5777.0,-6.2,-9.7,76.0,3.64,185,7,324.4,336.7,325.1
500.0,5870.0,-6.7,-9.9,78.0,3.63,210,5,324.8,337.1,325.5
444.0,6791.0,-12.6,-13.4,93.0,3.08,265,11,328.6,339.4,329.2
434.0,6968.0,-13.7,-14.1,97.0,2.99,280,14,329.4,339.8,330.0
432.0,7004.0,-13.9,-14.2,98.0,2.97,280,14,329.5,339.9,330.1
403.0,7533.0,-15.9,-20.0,71.0,1.95,280,20,333.5,340.6,333.9
400.0,7590.0,-16.3,-20.4,71.0,1.9,280,21,333.7,340.6,334.1
386.0,7857.0,-18.3,-20.9,80.0,1.88,267,24,334.5,341.4,334.9
384.0,7896.0,-18.5,-21.6,76.0,1.78,265,25,334.7,341.2,335.1
