# 78954 TBPB Grantley Adams Observations at 12Z 25 Mar 2019
p [hPa],z [m],T [C],T_dew [C],RH [%],r [g/kg],wdir [deg],SKNT [knot],THTA [K],THTE [K],THTV [K]
1010.0,57,25.0,20.6,77,15.37,60.0,5.0,297.3,342.0,300.0
1000.0,133,24.2,19.5,75,14.48,60.0,13.0,297.4,339.5,299.9
981.0,301,22.8,18.4,77,13.78,65.0,21.0,297.5,337.6,300.0
979.0,319,22.6,18.3,77,13.71,65.0,21.0,297.6,337.5,300.0
952.0,562,21.0,16.2,74,12.31,69.0,23.0,298.3,334.3,300.5
948.0,598,20.7,16.0,74,12.19,70.0,23.0,298.4,334.1,300.6
925.0,810,19.0,14.7,76,11.49,75.0,24.0,298.7,332.5,300.8
915.0,903,18.3,14.3,77,11.31,75.0,22.0,298.9,332.2,301.0
877.0,1266,15.6,12.7,83,10.63,84.0,20.0,299.8,331.2,301.7
850.0,1532,14.2,10.3,77,9.33,90.0,19.0,301.0,328.8,302.7
831.0,1723,13.6,7.3,66,7.77,100.0,20.0,302.3,325.8,303.8
818.0,1856,13.2,5.2,58,6.82,91.0,21.0,303.3,324.0,304.5
795.0,2094,11.5,6.0,69,7.41,75.0,24.0,303.9,326.4,305.3
780.0,2253,10.3,6.5,77,7.83,70.0,27.0,304.3,328.1,305.8
768.0,2383,9.4,6.9,84,8.19,75.0,26.0,304.7,329.6,306.2
757.0,2503,9.4,6.1,80,7.86,80.0,25.0,305.9,330.0,307.4
729.0,2817,14.2,-34.8,2,0.27,92.0,21.0,314.5,315.6,314.6
724.0,2875,14.4,-34.6,2,0.28,94.0,21.0,315.4,316.4,315.4
720.0,2922,14.0,-35.0,2,0.27,96.0,20.0,315.4,316.4,315.5
700.0,3158,12.8,-36.2,2,0.25,105.0,18.0,316.6,317.6,316.7
686.0,3324,11.5,-35.1,2,0.28,105.0,16.0,317.0,318.1,317.1
617.0,4196,4.6,-29.3,6,0.55,130.0,18.0,318.8,320.9,318.9
602.0,4399,3.0,-28.0,8,0.64,133.0,19.0,319.2,321.6,319.4
