# 10410 EDZE Essen Observations at 12Z 09 Jan 2019
p [hPa],z [m],T [C],T_dew [C],RH [%],r [g/kg],wdir [deg],SKNT [knot],THTA [K],THTE [K],THTV [K]
1000.0,147,4.0,0.7,79,4.04,335.0,8.0,277.1,288.4,277.8
984.0,277,2.7,-0.1,82,3.87,330.0,19.0,277.1,287.9,277.8
931.0,722,-1.7,-3.0,91,3.31,6.0,32.0,277.1,286.4,277.6
925.0,773,-1.7,-4.7,80,2.93,10.0,33.0,277.6,285.9,278.1
918.0,833,-2.2,-5.2,80,2.83,10.0,35.0,277.6,285.7,278.1
855.0,1392,-7.1,-10.3,78,2.05,5.0,37.0,278.2,284.2,278.6
850.0,1438,-7.5,-12.4,68,1.74,5.0,37.0,278.3,283.4,278.6
779.0,2109,-11.9,-19.0,55,1.1,10.0,49.0,280.6,284.0,280.8
754.0,2359,-13.5,-21.5,51,0.92,10.0,47.0,281.5,284.3,281.6
747.0,2430,-13.1,-23.1,43,0.8,10.0,46.0,282.6,285.2,282.8
713.0,2783,-15.3,-20.3,66,1.07,10.0,44.0,284.0,287.3,284.2
700.0,2922,-16.3,-23.3,55,0.84,10.0,43.0,284.4,287.1,284.6
687.0,3062,-16.9,-32.9,24,0.35,10.0,41.0,285.3,286.4,285.3
659.0,3369,-19.4,-31.0,35,0.44,10.0,37.0,285.9,287.4,286.0
600.0,4060,-24.9,-26.7,85,0.72,10.0,44.0,287.3,289.6,287.4
581.0,4293,-26.1,-34.1,47,0.37,10.0,47.0,288.5,289.8,288.6
549.0,4698,-28.9,-38.8,38,0.24,15.0,51.0,289.9,290.7,289.9
530.0,4950,-30.7,-41.7,33,0.19,21.0,48.0,290.7,291.3,290.7
500.0,5360,-33.3,-38.3,61,0.28,30.0,43.0,292.4,293.4,292.4
493.0,5459,-34.1,-38.6,64,0.28,30.0,41.0,292.6,293.5,292.6
474.0,5734,-36.1,-44.1,44,0.16,30.0,35.0,293.4,294.0,293.4
473.0,5749,-36.3,-44.0,45,0.16,30.0,35.0,293.4,294.0,293.4
464.0,5882,-37.7,-42.7,59,0.19,28.0,38.0,293.2,293.9,293.2
452.0,6063,-38.3,-53.3,19,0.06,24.0,41.0,294.7,294.9,294.7
432.0,6375,-39.3,-63.3,6,0.02,19.0,48.0,297.2,297.3,297.2
424.0,6503,-39.9,-62.9,7,0.02,17.0,51.0,298.1,298.1,298.1
402.0,6866,-42.5,-66.4,6,0.01,10.0,58.0,299.3,299.4,299.3
400.0,6900,-42.7,-66.7,5,0.01,10.0,60.0,299.4,299.5,299.4
369.0,7441,-46.7,-62.7,14,0.02,12.0,68.0,301.1,301.2,301.1
318.0,8418,-51.1,-70.8,8,0.01,15.0,82.0,308.0,308.0,308.0
300.0,8800,-52.9,-73.9,6,0.01,15.0,76.0,310.7,310.7,310.7
283.0,9172,-54.1,-75.1,6,0.01,15.0,80.0,314.2,314.2,314.2
274.0,9377,-54.1,-75.9,5,0.0,10.0,84.0,317.0,317.0,317.0
