# 48698 WSSS Singapore Observations at 12Z 04 Jun 2019
p [hPa],z [m],T [C],T_dew [C],RH [%],r [g/kg],wdir [deg],SKNT [knot],THTA [K],THTE [K],THTV [K]
1005.0,16,28.8,25.3,81,20.71,220.0,4.0,301.5,362.9,305.2
1000.0,70,28.2,24.3,79,19.57,135.0,5.0,301.4,359.3,304.9
968.0,357,25.9,22.9,84,18.53,110.0,10.0,301.8,356.7,305.1
952.0,504,24.7,22.1,86,18.01,110.0,14.0,302.0,355.4,305.3
929.0,720,22.9,21.1,89,17.27,120.0,13.0,302.4,353.6,305.5
925.0,758,22.6,20.9,90,17.14,115.0,13.0,302.4,353.3,305.5
916.0,843,22.0,20.2,90,16.59,110.0,10.0,302.6,351.9,305.6
913.0,872,21.8,20.0,90,16.41,108.0,10.0,302.7,351.5,305.7
850.0,1492,18.6,15.8,84,13.46,70.0,4.0,305.6,346.2,308.1
777.0,2260,14.4,14.1,98,13.19,29.0,2.0,309.0,349.4,311.5
728.0,2809,11.9,11.0,94,11.48,0.0,0.0,312.1,347.7,314.3
700.0,3139,10.4,9.2,92,10.54,300.0,3.0,314.0,347.0,316.0
646.0,3805,8.1,2.3,67,7.03,300.0,13.0,318.6,341.3,320.0
644.0,3831,8.0,2.0,66,6.91,300.0,13.0,318.8,341.2,320.1
626.0,4060,6.5,1.1,68,6.66,300.0,10.0,319.8,341.4,321.0
605.0,4335,4.8,-0.0,71,6.36,275.0,10.0,320.9,341.7,322.1
578.0,4703,2.5,-1.5,75,5.98,280.0,10.0,322.4,342.1,323.5
563.0,4916,1.1,-2.3,78,5.76,255.0,10.0,323.2,342.3,324.4
542.0,5223,-0.8,-3.5,82,5.46,270.0,10.0,324.4,342.7,325.5
534.0,5343,-1.6,-4.0,83,5.35,255.0,11.0,324.9,342.8,326.0
512.0,5682,-3.7,-5.4,88,5.04,265.0,10.0,326.2,343.2,327.2
510.0,5714,-3.9,-5.5,89,5.01,259.0,10.0,326.4,343.3,327.4
500.0,5870,-4.3,-6.9,82,4.59,230.0,11.0,327.7,343.4,328.6
490.0,6029,-4.8,-8.2,77,4.22,265.0,11.0,329.0,343.5,329.8
485.0,6110,-5.1,-8.9,75,4.05,255.0,12.0,329.6,343.6,330.4
480.0,6191,-5.7,-9.2,76,4.01,245.0,12.0,329.9,343.8,330.7
470.0,6356,-6.8,-9.7,80,3.93,275.0,10.0,330.5,344.1,331.3
453.0,6644,-8.7,-10.6,86,3.79,274.0,10.0,331.6,344.8,332.4
448.0,6730,-8.7,-13.7,67,2.98,274.0,10.0,332.6,343.2,333.2
400.0,7600,-14.3,-17.6,76,2.41,270.0,11.0,336.3,345.1,336.8
397.0,7657,-14.7,-17.5,79,2.45,265.0,11.0,336.5,345.4,337.0
391.0,7773,-15.5,-17.4,85,2.51,273.0,11.0,336.9,346.1,337.4
336.0,8906,-21.7,-28.7,53,1.07,348.0,7.0,343.4,347.6,343.6
